dfs_time;bfs_time;algorithm;num_vertices;num_edges;total_ram;cpu_model
0.01609;0.016221;NumCC;811;2168;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.021968;0.025011;NumCC;555;1040;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.032215;0.028146;NumCC;612;1158;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.034781;0.039835;NumCC;781;1968;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002184;0.00027;IsBipartite;807;2110;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.000491;0.000201;IsBipartite;510;835;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.046071;0.05435;NumCC;973;3182;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.003203;0.000734;IsBipartite;691;1544;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.047455;0.046476;NumCC;864;2528;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002004;0.00012;IsBipartite;785;2130;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.005827;0.000456;IsBipartite;820;2242;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.006147;0.000782;IsBipartite;802;2141;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004202;0.000903;IsBipartite;680;1499;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002448;0.000743;IsBipartite;605;1149;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001422;0.000261;IsBipartite;708;1623;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001002;0.000381;IsBipartite;512;847;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.000982;0.00032;IsBipartite;605;1217;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.000772;0.00011;IsBipartite;595;1216;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.025649;0.02962;NumCC;619;1304;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.01609;0.017473;NumCC;802;2152;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001926;0.000404;IsBipartite;589;1199;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.012504;0.012824;NumCC;680;1481;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.011492;0.011882;NumCC;631;1278;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.036063;0.041768;NumCC;811;2134;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.005159;0.000687;IsBipartite;687;1567;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002318;0.000767;IsBipartite;625;1277;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.029402;0.034139;NumCC;687;1625;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.029181;0.033369;NumCC;688;1579;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.021139;0.022332;NumCC;999;3280;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001123;0.00045;IsBipartite;564;1029;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.014557;0.015439;NumCC;762;1876;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.018745;0.020007;NumCC;909;2738;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001893;0.000231;IsBipartite;758;1879;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008798;0.000686;IsBipartite;918;2769;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002184;0.000311;IsBipartite;772;1987;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001092;0.0002;IsBipartite;624;1356;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.018776;0.019406;NumCC;928;2777;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.026092;0.034087;NumCC;567;1088;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004183;0.000737;IsBipartite;697;1599;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.037067;0.036516;NumCC;694;1540;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000742;0.00027;IsBipartite;526;920;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002565;0.000131;IsBipartite;855;2379;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002615;0.00014;IsBipartite;889;2598;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003136;0.00023;IsBipartite;881;2630;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008273;0.001424;IsBipartite;876;2558;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002756;0.00018;IsBipartite;891;2676;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.00601;0.001375;IsBipartite;717;1638;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.015308;0.01594;NumCC;781;1970;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008566;0.009237;NumCC;509;885;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001442;0.000281;IsBipartite;618;1250;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.004761;0.00059;IsBipartite;759;1960;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.003567;0.00032;IsBipartite;869;2580;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.04681;0.055751;NumCC;986;3237;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004258;0.000481;IsBipartite;661;1500;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.010252;0.000886;IsBipartite;993;3244;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.008671;0.000518;IsBipartite;952;3087;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.003025;0.000715;IsBipartite;637;1326;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001683;0.00034;IsBipartite;724;1709;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002907;0.00099;IsBipartite;577;1128;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.02179;0.029541;NumCC;565;1042;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.046499;0.053824;NumCC;956;3133;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.013024;0.013786;NumCC;683;1548;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002626;0.000524;IsBipartite;621;1302;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000762;0.0002;IsBipartite;584;1161;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.044903;0.054338;NumCC;957;3185;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001282;0.000311;IsBipartite;650;1392;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.005684;0.000466;IsBipartite;814;2266;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000962;0.00016;IsBipartite;663;1470;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.00459;0.000821;IsBipartite;728;1794;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.030485;0.02817;NumCC;555;1019;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.011922;0.012082;NumCC;643;1384;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.000441;0.00016;IsBipartite;519;917;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.016671;0.017273;NumCC;821;2297;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.047467;0.063064;NumCC;941;3071;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.006633;0.000515;IsBipartite;856;2444;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.039711;0.038356;NumCC;711;1622;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.043074;0.050962;NumCC;939;2868;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.021592;0.025206;NumCC;558;977;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.057905;0.0534;NumCC;958;3026;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.010089;0.0105;NumCC;568;1118;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.028527;0.031339;NumCC;652;1449;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.044495;0.054179;NumCC;968;3113;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.007266;0.00055;IsBipartite;868;2502;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.017192;0.017683;NumCC;855;2488;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.014447;0.015168;NumCC;748;1915;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.00222;0.000632;IsBipartite;559;1010;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004368;0.000391;IsBipartite;978;3162;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.038439;0.045381;NumCC;852;2537;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002775;0.00021;IsBipartite;876;2543;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.017252;0.017533;NumCC;838;2349;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.00517;0.000817;IsBipartite;744;1861;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.003957;0.000521;IsBipartite;947;2970;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.012854;0.012994;NumCC;685;1554;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.017493;0.018013;NumCC;863;2524;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002005;0.00074;IsBipartite;501;870;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.032297;0.037218;NumCC;740;1865;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.00235;0.000816;IsBipartite;616;1242;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.008637;0.000938;IsBipartite;935;2921;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001202;0.000261;IsBipartite;650;1427;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.009268;0.001156;IsBipartite;866;2459;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002554;0.000261;IsBipartite;800;2112;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001182;0.000271;IsBipartite;648;1422;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.009327;0.010109;NumCC;555;972;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003066;0.00033;IsBipartite;849;2448;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003086;0.000461;IsBipartite;819;2282;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.010732;0.001158;IsBipartite;977;3161;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002267;0.000559;IsBipartite;592;1189;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.024973;0.029009;NumCC;611;1249;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004823;0.000838;IsBipartite;724;1765;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.016441;0.017372;NumCC;822;2249;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002685;0.0002;IsBipartite;847;2355;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002141;0.000796;IsBipartite;504;853;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.009578;0.010119;NumCC;546;1012;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.009172;0.000616;IsBipartite;976;3155;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.052587;0.033317;NumCC;547;965;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000701;0.00028;IsBipartite;518;890;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.007295;0.000733;IsBipartite;879;2614;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002244;0.00031;IsBipartite;755;1955;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.020679;0.021801;NumCC;989;3107;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.038343;0.042879;NumCC;678;1551;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001042;0.000421;IsBipartite;511;820;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.013795;0.014267;NumCC;738;1770;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.019532;0.021817;NumCC;511;839;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.03376;0.033707;NumCC;699;1630;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.037496;0.041753;NumCC;803;2133;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000862;0.00015;IsBipartite;628;1319;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.0305;0.035147;NumCC;697;1688;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001363;0.00022;IsBipartite;681;1583;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.030961;0.046296;NumCC;674;1532;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.00455;0.000601;IsBipartite;679;1524;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002003;0.000477;IsBipartite;597;1138;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.008523;0.000758;IsBipartite;795;2107;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.011231;0.011582;NumCC;627;1267;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001988;0.000724;IsBipartite;518;925;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.020661;0.023836;NumCC;538;929;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.044709;0.054138;NumCC;966;3105;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000932;0.0002;IsBipartite;688;1482;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.018816;0.019597;NumCC;906;2675;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008967;0.009578;NumCC;530;926;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.013676;0.014567;NumCC;730;1731;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.038513;0.049243;NumCC;857;2464;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.011298;0.000951;IsBipartite;965;3022;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001052;0.00036;IsBipartite;556;1049;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003994;0.001211;IsBipartite;569;1065;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.008546;0.009418;NumCC;520;896;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001984;0.000501;IsBipartite;708;1659;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008806;0.009318;NumCC;516;906;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.012102;0.012564;NumCC;652;1346;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.045981;0.053502;NumCC;962;3113;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002787;0.001041;IsBipartite;571;1044;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.023543;0.027433;NumCC;589;1203;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000972;0.00025;IsBipartite;615;1303;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.004064;0.001081;IsBipartite;653;1421;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.017213;0.017943;NumCC;870;2483;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.0052;0.001076;IsBipartite;726;1821;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.017152;0.017483;NumCC;858;2355;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001488;0.000396;IsBipartite;560;1063;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.006031;0.000683;IsBipartite;837;2232;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.019166;0.019567;NumCC;916;2775;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.025184;0.026708;NumCC;593;1150;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.02817;0.032344;NumCC;665;1504;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002011;0.000698;IsBipartite;523;936;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.012123;0.012524;NumCC;648;1399;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001872;0.000838;IsBipartite;512;865;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.016451;0.016792;NumCC;809;2237;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.013375;0.013516;NumCC;703;1647;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003066;0.0003;IsBipartite;869;2548;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002655;0.000211;IsBipartite;871;2507;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.027771;0.031798;NumCC;602;1184;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.012404;0.013044;NumCC;680;1530;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.012424;0.012884;NumCC;682;1538;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.032735;0.036818;NumCC;737;1830;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002174;0.000341;IsBipartite;783;2000;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.041645;0.048383;NumCC;881;2650;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.020679;0.021761;NumCC;983;3224;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.038291;0.052604;NumCC;830;2332;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.023531;0.02588;NumCC;556;1078;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.023441;0.027016;NumCC;577;1114;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.029004;0.032613;NumCC;676;1503;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001763;0.000421;IsBipartite;707;1668;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001052;0.000311;IsBipartite;603;1265;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002035;0.000592;IsBipartite;529;924;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.018475;0.018535;NumCC;874;2585;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.010319;0.01065;NumCC;585;1095;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003146;0.000461;IsBipartite;891;2600;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.002311;0.000425;IsBipartite;550;1043;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001443;0.00026;IsBipartite;688;1586;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.010369;0.01061;NumCC;582;1102;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.044185;0.051823;NumCC;941;2934;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.003046;0.000291;IsBipartite;901;2672;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.008786;0.00077;IsBipartite;927;2783;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.033951;0.038826;NumCC;725;1746;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002167;0.000829;IsBipartite;536;972;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.016651;0.017222;NumCC;824;2286;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.022138;0.025167;NumCC;557;990;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.009031;0.001089;IsBipartite;881;2558;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.005633;0.000839;IsBipartite;781;1949;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.004439;0.000755;IsBipartite;743;1810;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.002925;0.00036;IsBipartite;850;2400;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.044059;0.049487;NumCC;909;2736;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.010954;0.000939;IsBipartite;971;3087;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.0077;0.000594;IsBipartite;922;2825;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.011031;0.000863;IsBipartite;936;2936;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.006151;0.000539;IsBipartite;825;2219;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.000641;0.000271;IsBipartite;551;1017;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003918;0.00021;IsBipartite;994;3304;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.011912;0.012754;NumCC;644;1501;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001803;0.000211;IsBipartite;739;1837;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.024433;0.028296;NumCC;608;1221;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.011314;0.000987;IsBipartite;993;3274;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.001102;0.000341;IsBipartite;625;1285;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.001363;0.000251;IsBipartite;698;1657;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.016652;0.016932;NumCC;833;2266;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.017222;0.017603;NumCC;841;2376;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.012644;0.013005;NumCC;685;1509;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.041115;0.050024;NumCC;915;2759;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
0.010529;0.010871;NumCC;592;1175;29308923904;AMD Ryzen 7 5700G with Radeon Graphics
0.003615;0.00091;IsBipartite;603;1137;16636850176;Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
